id,location,fault_severity,severity_type,resource_type,event_count,unique_event_count,log_feature_count,unique_log_features,total_log_volume,mean_log_volume,max_log_volume,min_log_volume,date
68,location 684,2,severity_type 2,resource_type 8,1,1,4,4,104,26.0,74,1,2025-05-24
10207,location 756,1,severity_type 1,resource_type 8,2,2,2,2,2,1.0,1,1,2025-07-25
10145,location 91,0,severity_type 2,resource_type 2,2,2,4,4,14,3.5,7,1,2025-03-15
11694,location 1031,1,severity_type 1,resource_type 8,1,1,2,2,12,6.0,6,6,2025-09-18
7845,location 923,0,severity_type 2,resource_type 8,1,1,1,1,1,1.0,1,1,2025-09-06
14711,location 793,0,severity_type 1,resource_type 8,1,1,2,2,97,48.5,76,21,2025-06-18
7600,location 603,0,severity_type 1,resource_type 8,4,4,6,6,13,2.1666666666666665,6,1,2025-03-08
14338,location 289,0,severity_type 2,resource_type 2,2,2,2,2,4,2.0,2,2,2025-07-05
15136,location 324,0,severity_type 2,resource_type 2,2,2,4,4,4,1.0,1,1,2025-09-04
5910,location 156,0,severity_type 2,resource_type 2,2,2,2,2,10,5.0,5,5,2025-05-17
15381,location 1008,2,severity_type 2,resource_type 8,1,1,3,3,93,31.0,60,4,2025-04-07
4142,location 957,0,severity_type 1,resource_type 2,2,2,1,1,2,2.0,2,2,2025-07-04
17310,location 232,0,severity_type 4,resource_type 2,1,1,1,1,1,1.0,1,1,2025-05-10
14481,location 326,0,severity_type 2,resource_type 2,2,2,2,2,2,1.0,1,1,2025-05-27
12224,location 810,0,severity_type 2,resource_type 8,1,1,2,2,8,4.0,4,4,2025-05-08
13578,location 1042,0,severity_type 2,resource_type 8,1,1,1,1,16,16.0,16,16,2025-04-21
17276,location 469,0,severity_type 2,resource_type 2,2,2,5,5,106,21.2,51,2,2025-09-19
17357,location 706,2,severity_type 1,resource_type 8,1,1,1,1,3,3.0,3,3,2025-06-17
12718,location 507,0,severity_type 2,resource_type 2,2,2,2,2,10,5.0,5,5,2025-06-20
14878,location 936,1,severity_type 1,resource_type 2,2,2,3,3,4,1.3333333333333333,2,1,2025-08-27
14085,location 392,1,severity_type 1,resource_type 8,1,1,1,1,1,1.0,1,1,2025-05-12
14169,location 735,0,severity_type 1,resource_type 8,1,1,1,1,3,3.0,3,3,2025-02-06
1666,location 1008,0,severity_type 2,resource_type 8,1,1,1,1,1,1.0,1,1,2025-11-08
12018,location 242,0,severity_type 2,resource_type 2,2,2,2,2,13,6.5,7,6,2025-01-21
11352,location 1019,2,severity_type 1,resource_type 2,2,2,4,4,10,2.5,4,1,2025-07-28
16698,location 955,0,severity_type 2,resource_type 8,1,1,2,2,3,1.5,2,1,2025-04-08
2415,location 290,0,severity_type 4,resource_type 2,1,1,1,1,1,1.0,1,1,2025-03-20
4429,location 846,0,severity_type 2,resource_type 8,1,1,1,1,12,12.0,12,12,2025-01-16
9504,location 695,2,severity_type 1,resource_type 8,1,1,2,2,6,3.0,4,2,2025-11-25
6887,location 925,2,severity_type 1,resource_type 8,2,2,8,8,70,8.75,36,1,2025-06-06
2220,location 818,1,severity_type 1,resource_type 8,1,1,2,2,14,7.0,7,7,2025-05-06
5345,location 734,2,severity_type 1,resource_type 2,2,2,4,4,88,22.0,45,4,2025-09-28
13891,location 491,0,severity_type 2,resource_type 2,2,2,8,8,126,15.75,31,2,2025-01-15
269,location 891,0,severity_type 2,resource_type 8,1,1,1,1,1,1.0,1,1,2025-07-26
10783,location 1019,0,severity_type 2,resource_type 8,1,1,1,1,8,8.0,8,8,2025-06-30
18086,location 135,0,severity_type 2,resource_type 2,2,2,2,2,6,3.0,4,2,2025-07-22
17082,location 1094,0,severity_type 1,resource_type 8,1,1,2,2,2,1.0,1,1,2025-02-15
99,location 149,0,severity_type 2,resource_type 2,2,2,6,6,254,42.333333333333336,124,2,2025-12-14
10529,location 353,0,severity_type 2,resource_type 2,2,2,4,4,8,2.0,2,2,2025-03-29
505,location 834,0,severity_type 2,resource_type 8,1,1,1,1,14,14.0,14,14,2025-09-05
9778,location 1017,1,severity_type 1,resource_type 8,1,1,2,2,2,1.0,1,1,2025-09-30
17908,location 921,0,severity_type 2,resource_type 8,1,1,2,2,7,3.5,6,1,2025-05-06
6523,location 496,0,severity_type 2,resource_type 2,2,2,4,4,58,14.5,24,5,2025-02-17
11896,location 1019,1,severity_type 2,resource_type 8,1,1,4,4,19,4.75,9,2,2025-04-19
15469,location 977,1,severity_type 5,resource_type 9,1,1,1,1,1,1.0,1,1,2025-10-22
2383,location 925,0,severity_type 1,resource_type 8,1,1,6,6,136,22.666666666666668,85,1,2025-11-27
2219,location 1038,1,severity_type 1,resource_type 8,1,1,2,2,2,1.0,1,1,2025-12-08
3812,location 427,1,severity_type 2,resource_type 2,2,2,4,4,11,2.75,5,1,2025-03-24
1681,location 752,0,severity_type 1,resource_type 2,1,1,1,1,1,1.0,1,1,2025-08-10
2846,location 382,0,severity_type 2,resource_type 2,2,2,2,2,3,1.5,2,1,2025-02-25
12117,location 763,2,severity_type 2,resource_type 8,1,1,2,2,73,36.5,50,23,2025-09-17
5295,location 921,1,severity_type 2,resource_type 8,1,1,2,2,14,7.0,12,2,2025-06-01
9377,location 793,0,severity_type 2,resource_type 8,1,1,2,2,19,9.5,18,1,2025-09-18
1500,location 1101,0,severity_type 1,resource_type 8,1,1,1,1,2,2.0,2,2,2025-09-08
16192,location 1042,1,severity_type 2,resource_type 8,1,1,2,2,11,5.5,6,5,2025-12-29
15840,location 488,0,severity_type 1,resource_type 2,2,2,5,5,19,3.8,8,1,2025-06-28
8133,location 242,0,severity_type 2,resource_type 2,2,2,6,6,211,35.166666666666664,50,9,2025-05-05
4323,location 1046,1,severity_type 1,resource_type 6,2,2,4,4,11,2.75,4,1,2025-07-12
9754,location 644,1,severity_type 1,resource_type 2,2,2,2,2,416,208.0,209,207,2025-03-01
6346,location 1107,2,severity_type 1,resource_type 8,2,2,4,4,149,37.25,66,18,2025-02-10
10709,location 317,0,severity_type 2,resource_type 2,2,2,4,4,10,2.5,3,2,2025-07-09
14281,location 1097,1,severity_type 1,resource_type 8,1,1,1,1,1,1.0,1,1,2025-10-29
462,location 1008,1,severity_type 1,resource_type 8,2,2,6,6,32,5.333333333333333,13,1,2025-07-14
5272,location 1030,0,severity_type 1,resource_type 8,1,1,3,3,9,3.0,7,1,2025-10-13
10814,location 883,0,severity_type 2,resource_type 8,1,1,1,1,1,1.0,1,1,2025-03-06
9608,location 485,0,severity_type 2,resource_type 2,2,2,2,2,7,3.5,4,3,2025-06-14
732,location 909,0,severity_type 2,resource_type 8,2,2,1,1,2,2.0,2,2,2025-08-12
17266,location 298,0,severity_type 2,resource_type 2,2,2,4,4,5,1.25,2,1,2025-05-07
6712,location 912,1,severity_type 1,resource_type 8,1,1,2,2,2,1.0,1,1,2025-01-06
7034,location 957,0,severity_type 1,resource_type 8,2,2,2,2,2,1.0,1,1,2025-01-27
11733,location 311,0,severity_type 2,resource_type 2,2,2,2,2,12,6.0,6,6,2025-12-05
682,location 455,0,severity_type 2,resource_type 2,2,2,2,2,14,7.0,7,7,2025-08-09
9040,location 1107,2,severity_type 1,resource_type 8,2,2,4,4,26,6.5,15,2,2025-04-07
260,location 653,0,severity_type 2,resource_type 8,1,1,2,2,12,6.0,8,4,2025-04-05
18057,location 653,0,severity_type 2,resource_type 8,1,1,3,3,9,3.0,5,1,2025-01-15
9473,location 494,0,severity_type 2,resource_type 2,2,2,12,12,47,3.9166666666666665,20,1,2025-12-11
84,location 745,1,severity_type 1,resource_type 8,2,2,2,2,4,2.0,3,1,2025-02-09
5039,location 457,0,severity_type 2,resource_type 2,2,2,6,6,63,10.5,25,1,2025-10-05
1247,location 1,0,severity_type 1,resource_type 8,2,2,4,4,7,1.75,3,1,2025-03-29
15796,location 122,0,severity_type 2,resource_type 2,2,2,3,3,6,2.0,3,1,2025-05-03
7912,location 1030,0,severity_type 1,resource_type 8,1,1,1,1,5,5.0,5,5,2025-04-10
2569,location 124,0,severity_type 2,resource_type 2,2,2,6,6,8,1.3333333333333333,2,1,2025-10-28
12306,location 282,0,severity_type 2,resource_type 2,2,2,2,2,6,3.0,3,3,2025-01-12
14311,location 816,1,severity_type 2,resource_type 4,5,5,3,3,3,1.0,1,1,2025-05-09
6174,location 507,0,severity_type 2,resource_type 2,2,2,2,2,73,36.5,37,36,2025-04-12
8991,location 12,1,severity_type 1,resource_type 8,1,1,2,2,11,5.5,7,4,2025-04-10
10080,location 808,0,severity_type 1,resource_type 8,2,2,2,2,22,11.0,14,8,2025-03-12
3337,location 613,1,severity_type 1,resource_type 8,3,3,4,4,38,9.5,20,2,2025-11-30
9044,location 496,0,severity_type 2,resource_type 2,2,2,4,4,24,6.0,10,2,2025-05-19
17170,location 508,0,severity_type 2,resource_type 2,2,2,2,2,38,19.0,19,19,2025-06-02
5298,location 1103,0,severity_type 1,resource_type 2,1,1,2,2,2,1.0,1,1,2025-05-21
15386,location 846,2,severity_type 2,resource_type 8,1,1,2,2,28,14.0,18,10,2025-12-24
16550,location 313,0,severity_type 2,resource_type 2,2,2,4,4,12,3.0,4,2,2025-05-04
992,location 579,0,severity_type 1,resource_type 8,1,1,2,2,6,3.0,3,3,2025-05-05
15463,location 771,0,severity_type 2,resource_type 8,1,1,1,1,4,4.0,4,4,2025-04-30
15327,location 805,0,severity_type 4,resource_type 8,1,1,1,1,2,2.0,2,2,2025-04-30
15067,location 995,0,severity_type 2,resource_type 8,1,1,2,2,10,5.0,9,1,2025-02-02
6479,location 475,0,severity_type 2,resource_type 2,2,2,2,2,29,14.5,18,11,2025-08-09
10300,location 478,0,severity_type 2,resource_type 2,2,2,4,4,42,10.5,19,2,2025-01-10
8480,location 881,0,severity_type 1,resource_type 7,2,2,4,4,4,1.0,1,1,2025-03-24
5777,location 147,0,severity_type 2,resource_type 2,2,2,3,3,3,1.0,1,1,2025-03-15
720,location 154,1,severity_type 2,resource_type 2,2,2,2,2,2,1.0,1,1,2025-04-17
9166,location 946,0,severity_type 1,resource_type 8,1,1,3,3,20,6.666666666666667,7,6,2025-10-04
4678,location 1034,0,severity_type 1,resource_type 8,1,1,2,2,8,4.0,5,3,2025-08-07
14739,location 864,1,severity_type 5,resource_type 9,1,1,1,1,2,2.0,2,2,2025-12-28
3261,location 16,1,severity_type 1,resource_type 8,1,1,2,2,2,1.0,1,1,2025-05-09
5115,location 91,0,severity_type 2,resource_type 2,2,2,2,2,23,11.5,12,11,2025-12-05
10246,location 735,0,severity_type 1,resource_type 8,1,1,2,2,5,2.5,3,2,2025-01-17
7298,location 836,0,severity_type 2,resource_type 8,1,1,2,2,4,2.0,2,2,2025-07-04
7697,location 126,0,severity_type 2,resource_type 2,2,2,8,8,55,6.875,17,1,2025-10-19
2689,location 814,0,severity_type 1,resource_type 8,1,1,2,2,19,9.5,12,7,2025-07-14
15416,location 223,0,severity_type 1,resource_type 2,3,3,3,3,3,1.0,1,1,2025-12-07
3902,location 9,0,severity_type 1,resource_type 8,2,2,2,2,7,3.5,4,3,2025-04-25
10179,location 91,0,severity_type 2,resource_type 2,2,2,6,6,162,27.0,58,2,2025-01-13
14812,location 894,0,severity_type 1,resource_type 2,3,3,6,6,30,5.0,7,1,2025-10-10
4120,location 745,0,severity_type 1,resource_type 8,3,3,2,2,9,4.5,7,2,2025-01-25
9946,location 1049,0,severity_type 1,resource_type 8,1,1,2,2,2,1.0,1,1,2025-10-07
16988,location 657,0,severity_type 2,resource_type 8,2,2,1,1,3,3.0,3,3,2025-09-25
7753,location 476,0,severity_type 2,resource_type 2,2,2,2,2,2,1.0,1,1,2025-11-05
1154,location 252,1,severity_type 1,resource_type 2,3,3,4,4,5,1.25,2,1,2025-06-24
959,location 1097,1,severity_type 1,resource_type 8,1,1,2,2,5,2.5,3,2,2025-11-23
8366,location 1008,1,severity_type 2,resource_type 8,1,1,4,4,25,6.25,8,5,2025-03-03
11225,location 72,1,severity_type 1,resource_type 8,1,1,2,2,7,3.5,5,2,2025-06-08
12183,location 490,0,severity_type 2,resource_type 2,2,2,4,4,7,1.75,3,1,2025-02-14
15451,location 613,0,severity_type 2,resource_type 8,1,1,4,4,12,3.0,8,1,2025-10-07
17615,location 792,0,severity_type 1,resource_type 2,1,1,1,1,1,1.0,1,1,2025-09-18
17100,location 476,0,severity_type 2,resource_type 2,2,2,12,12,30,2.5,4,1,2025-10-22
14001,location 812,0,severity_type 2,resource_type 8,1,1,2,2,2,1.0,1,1,2025-10-06
13162,location 1115,0,severity_type 1,resource_type 8,1,1,2,2,5,2.5,3,2,2025-04-23
16729,location 851,1,severity_type 1,resource_type 6,2,2,3,3,6,2.0,2,2,2025-01-25
17397,location 936,0,severity_type 4,resource_type 7,2,2,3,3,6,2.0,4,1,2025-12-06
3333,location 1100,2,severity_type 1,resource_type 8,2,2,2,2,93,46.5,70,23,2025-06-29
7147,location 242,0,severity_type 2,resource_type 2,2,2,6,6,346,57.66666666666666,78,40,2025-02-04
13483,location 496,0,severity_type 2,resource_type 2,2,2,6,6,109,18.166666666666668,26,9,2025-12-05
3878,location 810,1,severity_type 2,resource_type 8,2,2,2,2,11,5.5,10,1,2025-12-29
1617,location 481,0,severity_type 2,resource_type 2,2,2,4,4,90,22.5,24,21,2025-06-12
5493,location 1117,0,severity_type 1,resource_type 8,1,1,1,1,1,1.0,1,1,2025-10-09
2663,location 957,0,severity_type 1,resource_type 8,1,1,2,2,5,2.5,3,2,2025-01-14
7378,location 32,2,severity_type 1,resource_type 2,6,6,10,10,20,2.0,8,1,2025-02-04
10857,location 1019,1,severity_type 2,resource_type 8,1,1,4,4,40,10.0,22,1,2025-04-11
16023,location 118,0,severity_type 2,resource_type 2,2,2,2,2,32,16.0,17,15,2025-08-28
8189,location 526,0,severity_type 2,resource_type 2,2,2,4,4,7,1.75,3,1,2025-02-18
6827,location 800,0,severity_type 1,resource_type 8,1,1,2,2,3,1.5,2,1,2025-01-13
2070,location 808,0,severity_type 1,resource_type 8,1,1,2,2,2,1.0,1,1,2025-09-02
11476,location 504,0,severity_type 2,resource_type 2,2,2,2,2,36,18.0,20,16,2025-10-09
10560,location 373,0,severity_type 2,resource_type 2,2,2,2,2,7,3.5,4,3,2025-09-27
822,location 91,0,severity_type 2,resource_type 2,2,2,2,2,398,199.0,207,191,2025-10-19
14511,location 638,2,severity_type 1,resource_type 2,2,2,4,4,75,18.75,29,9,2025-10-21
3704,location 270,1,severity_type 2,resource_type 2,2,2,2,2,4,2.0,2,2,2025-08-08
12659,location 317,0,severity_type 1,resource_type 2,3,3,4,4,4,1.0,1,1,2025-07-09
7137,location 102,0,severity_type 2,resource_type 2,2,2,8,8,27,3.375,5,1,2025-11-09
17925,location 603,0,severity_type 4,resource_type 8,1,1,1,1,1,1.0,1,1,2025-05-08
28,location 889,0,severity_type 2,resource_type 8,1,1,1,1,2,2.0,2,2,2025-02-05
9394,location 45,0,severity_type 4,resource_type 2,1,1,1,1,1,1.0,1,1,2025-10-02
11380,location 396,1,severity_type 2,resource_type 2,2,2,2,2,2,1.0,1,1,2025-04-11
7514,location 149,1,severity_type 2,resource_type 2,2,2,2,2,4,2.0,2,2,2025-12-24
9306,location 906,1,severity_type 1,resource_type 8,1,1,2,2,6,3.0,4,2,2025-06-01
1409,location 723,0,severity_type 4,resource_type 8,1,1,1,1,1,1.0,1,1,2025-11-07
2749,location 769,0,severity_type 1,resource_type 8,1,1,1,1,2,2.0,2,2,2025-01-16
15541,location 962,1,severity_type 2,resource_type 8,1,1,2,2,6,3.0,4,2,2025-08-29
6121,location 369,0,severity_type 4,resource_type 2,1,1,4,4,4,1.0,1,1,2025-06-13
13996,location 236,1,severity_type 1,resource_type 8,3,3,4,4,4,1.0,1,1,2025-06-18
17922,location 890,0,severity_type 1,resource_type 8,1,1,1,1,2,2.0,2,2,2025-04-07
14744,location 226,1,severity_type 2,resource_type 2,2,2,4,4,4,1.0,1,1,2025-12-21
14372,location 300,1,severity_type 2,resource_type 2,2,2,2,2,3,1.5,2,1,2025-05-24
5464,location 1037,1,severity_type 1,resource_type 8,1,1,1,1,1,1.0,1,1,2025-11-07
11238,location 928,0,severity_type 1,resource_type 2,1,1,1,1,2,2.0,2,2,2025-06-05
11104,location 418,1,severity_type 2,resource_type 2,2,2,2,2,2,1.0,1,1,2025-01-18
16424,location 1097,0,severity_type 2,resource_type 8,1,1,2,2,8,4.0,4,4,2025-11-17
16659,location 415,0,severity_type 2,resource_type 2,2,2,5,5,13,2.6,3,1,2025-03-09
11018,location 475,0,severity_type 2,resource_type 2,2,2,4,4,63,15.75,36,3,2025-04-09
3457,location 157,0,severity_type 2,resource_type 2,2,2,2,2,19,9.5,10,9,2025-11-11
5047,location 805,0,severity_type 2,resource_type 8,1,1,2,2,2,1.0,1,1,2025-11-23
13020,location 478,0,severity_type 1,resource_type 2,3,3,9,9,34,3.7777777777777777,9,1,2025-12-01
1639,location 473,0,severity_type 2,resource_type 2,2,2,3,3,3,1.0,1,1,2025-06-05
922,location 790,1,severity_type 1,resource_type 2,2,2,4,4,6,1.5,3,1,2025-10-04
16079,location 972,1,severity_type 1,resource_type 8,1,1,2,2,2,1.0,1,1,2025-04-30
12889,location 755,0,severity_type 2,resource_type 8,1,1,2,2,3,1.5,2,1,2025-09-28
12681,location 551,2,severity_type 1,resource_type 8,1,1,3,3,24,8.0,21,1,2025-07-03
14278,location 644,0,severity_type 1,resource_type 2,2,2,2,2,2,1.0,1,1,2025-01-19
4327,location 485,0,severity_type 2,resource_type 2,2,2,2,2,44,22.0,24,20,2025-06-02
12098,location 599,0,severity_type 2,resource_type 8,1,1,1,1,9,9.0,9,9,2025-06-20
16095,location 618,2,severity_type 1,resource_type 8,1,1,1,1,1,1.0,1,1,2025-04-04
16796,location 16,1,severity_type 1,resource_type 8,1,1,2,2,4,2.0,2,2,2025-05-17
10432,location 895,1,severity_type 1,resource_type 2,3,3,5,5,19,3.8,5,2,2025-07-03
12469,location 945,0,severity_type 1,resource_type 8,1,1,2,2,3,1.5,2,1,2025-01-19
7423,location 1038,0,severity_type 1,resource_type 8,1,1,2,2,2,1.0,1,1,2025-02-25
15221,location 1120,1,severity_type 1,resource_type 8,1,1,7,7,46,6.571428571428571,12,1,2025-10-07
16446,location 488,0,severity_type 2,resource_type 2,2,2,3,3,42,14.0,20,2,2025-05-09
13252,location 830,2,severity_type 1,resource_type 8,1,1,3,3,21,7.0,10,1,2025-08-11
16281,location 149,0,severity_type 2,resource_type 2,2,2,5,5,7,1.4,2,1,2025-07-26
13071,location 655,0,severity_type 1,resource_type 8,2,2,2,2,4,2.0,2,2,2025-07-21
38,location 468,0,severity_type 2,resource_type 2,2,2,4,4,10,2.5,5,1,2025-05-31
80,location 194,0,severity_type 2,resource_type 8,1,1,1,1,3,3.0,3,3,2025-06-26
79,location 8,0,severity_type 1,resource_type 8,2,2,2,2,4,2.0,2,2,2025-10-28
8608,location 1052,2,severity_type 1,resource_type 2,2,2,4,4,34,8.5,24,2,2025-12-19
3189,location 1061,2,severity_type 2,resource_type 8,1,1,4,4,25,6.25,17,1,2025-04-04
1115,location 244,0,severity_type 2,resource_type 2,2,2,2,2,33,16.5,23,10,2025-09-02
6160,location 1019,0,severity_type 2,resource_type 8,1,1,2,2,16,8.0,12,4,2025-12-20
7840,location 133,0,severity_type 2,resource_type 2,2,2,5,5,13,2.6,4,1,2025-01-03
16401,location 980,1,severity_type 2,resource_type 8,1,1,2,2,3,1.5,2,1,2025-10-14
8641,location 638,1,severity_type 1,resource_type 2,2,2,4,4,86,21.5,41,2,2025-07-01
4383,location 315,0,severity_type 1,resource_type 2,1,1,1,1,1,1.0,1,1,2025-12-20
6803,location 1008,0,severity_type 2,resource_type 8,1,1,2,2,7,3.5,6,1,2025-07-31
43,location 300,0,severity_type 2,resource_type 2,2,2,6,6,12,2.0,3,1,2025-11-02
9528,location 1086,0,severity_type 2,resource_type 8,1,1,1,1,2,2.0,2,2,2025-03-02
6347,location 1066,0,severity_type 1,resource_type 6,3,3,4,4,4,1.0,1,1,2025-02-21
27,location 793,0,severity_type 1,resource_type 8,1,1,2,2,5,2.5,3,2,2025-12-05
13433,location 495,0,severity_type 2,resource_type 2,2,2,2,2,6,3.0,4,2,2025-07-12
8,location 243,0,severity_type 2,resource_type 2,2,2,6,6,16,2.6666666666666665,5,1,2025-07-23
3590,location 998,2,severity_type 1,resource_type 8,1,1,1,1,1,1.0,1,1,2025-03-04
4388,location 797,1,severity_type 1,resource_type 8,2,2,4,4,6,1.5,2,1,2025-03-24
131,location 621,1,severity_type 1,resource_type 2,1,1,2,2,2,1.0,1,1,2025-10-26
9373,location 33,2,severity_type 1,resource_type 3,4,4,8,8,45,5.625,15,2,2025-04-21
9661,location 608,0,severity_type 2,resource_type 8,1,1,1,1,1,1.0,1,1,2025-08-02
3752,location 149,0,severity_type 2,resource_type 2,2,2,7,7,158,22.571428571428573,40,1,2025-04-26
243,location 520,0,severity_type 2,resource_type 2,2,2,2,2,26,13.0,13,13,2025-04-07
15511,location 283,1,severity_type 2,resource_type 2,2,2,2,2,2,1.0,1,1,2025-03-02
18200,location 1048,1,severity_type 1,resource_type 8,1,1,2,2,3,1.5,2,1,2025-12-06
4361,location 13,1,severity_type 1,resource_type 6,1,1,1,1,1,1.0,1,1,2025-12-10
7975,location 124,0,severity_type 2,resource_type 2,2,2,4,4,4,1.0,1,1,2025-02-12
8594,location 89,1,severity_type 2,resource_type 2,2,2,8,8,166,20.75,57,2,2025-05-09
8211,location 851,0,severity_type 1,resource_type 6,1,1,1,1,2,2.0,2,2,2025-07-25
2499,location 1030,1,severity_type 1,resource_type 8,1,1,1,1,1,1.0,1,1,2025-05-20
12869,location 130,1,severity_type 2,resource_type 2,2,2,2,2,2,1.0,1,1,2025-09-21
12001,location 527,0,severity_type 2,resource_type 8,1,1,1,1,1,1.0,1,1,2025-04-05
3700,location 745,2,severity_type 1,resource_type 7,6,6,9,9,14,1.5555555555555556,5,1,2025-01-22
2915,location 228,0,severity_type 4,resource_type 2,1,1,4,4,4,1.0,1,1,2025-05-03
2496,location 13,0,severity_type 2,resource_type 8,1,1,1,1,1,1.0,1,1,2025-08-07
5759,location 793,0,severity_type 2,resource_type 8,1,1,1,1,1,1.0,1,1,2025-03-07
4782,location 91,0,severity_type 1,resource_type 2,3,3,14,14,14,1.0,1,1,2025-10-25
16979,location 846,0,severity_type 1,resource_type 8,2,2,2,2,4,2.0,2,2,2025-01-05
2503,location 473,0,severity_type 2,resource_type 2,2,2,6,6,6,1.0,1,1,2025-01-25
5372,location 962,0,severity_type 2,resource_type 8,1,1,2,2,15,7.5,14,1,2025-07-05
2323,location 485,0,severity_type 2,resource_type 2,2,2,4,4,21,5.25,11,1,2025-07-06
6676,location 816,1,severity_type 1,resource_type 4,2,2,2,2,13,6.5,8,5,2025-04-18
9348,location 276,0,severity_type 2,resource_type 2,2,2,6,6,8,1.3333333333333333,2,1,2025-04-05
12367,location 926,2,severity_type 1,resource_type 8,1,1,6,6,43,7.166666666666667,11,1,2025-01-26
8902,location 375,0,severity_type 2,resource_type 2,2,2,2,2,45,22.5,24,21,2025-08-30
14201,location 690,0,severity_type 2,resource_type 8,1,1,1,1,1,1.0,1,1,2025-05-19
16341,location 460,0,severity_type 2,resource_type 2,2,2,2,2,24,12.0,12,12,2025-02-13
9349,location 276,0,severity_type 2,resource_type 2,2,2,2,2,5,2.5,3,2,2025-05-26
703,location 313,0,severity_type 2,resource_type 2,2,2,6,6,14,2.333333333333333,3,2,2025-12-09
5951,location 846,1,severity_type 2,resource_type 8,1,1,2,2,26,13.0,24,2,2025-04-06
12364,location 468,0,severity_type 1,resource_type 2,2,2,5,5,9,1.8,3,1,2025-11-23
18364,location 936,1,severity_type 2,resource_type 8,2,2,2,2,2,1.0,1,1,2025-04-05
1,location 601,1,severity_type 1,resource_type 8,2,2,3,3,5,1.6666666666666667,2,1,2025-03-09
7309,location 600,0,severity_type 2,resource_type 8,1,1,2,2,81,40.5,56,25,2025-04-06
